CAS,Chem.Name,Latin.name,Effect.value,Standard.Error,Test_statistic,Strain,Test.type,Duration.h,Group
7761888,Silver nitrate,Daphnia magna,0.01,NA,EC50,,A,48,INVERT
7761888,Silver nitrate,Daphnia magna,0.023,NA,EC50,,A,24,INVERT
7761888,Silver nitrate,Daphnia magna,0.01,NA,LC50,,A,48,INVERT
115866,Triphenyl phosphate,Pimephales promelas,0.087,NA,NOAEC,,C,720,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.66,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.4,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Chlorella vulgaris,2.5,NA,NOEC,,C,72,ALGAE
115866,Triphenyl phosphate,Lepomis macrochirus,0.78,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Raphidocelis subcapitata,2,NA,EC50,,A,96,ALGAE
115866,Triphenyl phosphate,Lepomis macrochirus,290,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Menidia beryllina,95,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Lepomis macrochirus,290,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Menidia beryllina,95,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.87,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Lepomis macrochirus,0.78,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pomacea canaliculata,38.2,NA,LC50,,A,72,INVERT
115866,Triphenyl phosphate,Raphidocelis subcapitata,2,NA,EC50,,A,96,ALGAE
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.4,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Cyprinodon variegatus,0.42332021,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.66,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.087,NA,NOEC,,C,2160,FISH
115866,Triphenyl phosphate,Daphnia magna,1,NA,EC50,,A,48,INVERT
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.37,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Ictalurus punctatus,0.42,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,1,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Raphidocelis subcapitata,0.98,NA,NOEC,,C,72,ALGAE
115866,Triphenyl phosphate,Raphidocelis subcapitata,1.1,NA,NOEC,,C,72,ALGAE
115866,Triphenyl phosphate,Raphidocelis subcapitata,2.5,NA,EC50,,A,72,ALGAE
115866,Triphenyl phosphate,Raphidocelis subcapitata,4,NA,EC50,,A,72,ALGAE
115866,Triphenyl phosphate,Oryzias latipes,1.3,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Daphnia magna,0.25,NA,NOEC,,C,504,INVERT
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.36,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.36,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Daphnia magna,1.01,NA,LC50,,A,48,INVERT
115866,Triphenyl phosphate,Pimephales promelas,0.878,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Carassius auratus,0.7,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oryzias latipes,1.2,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.3,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.055,NA,NOEC,,C,720,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.09,NA,NOEC,,C,720,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.299,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.31,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.32,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.389,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oryzias latipes,1.6,NA,LC50,,A,48,FISH
115866,Triphenyl phosphate,Oryzias latipes,3.4,NA,LC50,,A,48,FISH
115866,Triphenyl phosphate,Oryzias latipes,6.4,NA,LC50,,A,48,FISH
115866,Triphenyl phosphate,Daphnia magna,1,NA,LC50,,A,48,INVERT
115866,Triphenyl phosphate,Chironomus tentans,1.6,NA,LC50,,A,96,INVERT
115866,Triphenyl phosphate,Carassius auratus,0.7,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Chironomus riparius,0.36,NA,EC50,,A,48,INVERT
115866,Triphenyl phosphate,Danio rerio,23.06207118,NA,LD50,,A,114,FISH
115866,Triphenyl phosphate,Danio rerio,1.53,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Daphnia magna,0.55,NA,EC50,,A,48,INVERT
115866,Triphenyl phosphate,Ictalurus punctatus,0.42,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Ictalurus punctatus,0.76,NA,LC50,,A,24,FISH
115866,Triphenyl phosphate,Lepomis macrochirus,0.78,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Lepomis macrochirus,290,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Menidia beryllina,95,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.37,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.62,NA,LC50,,A,24,FISH
115866,Triphenyl phosphate,Oncorhynchus mykiss,0.36,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oryzias latipes,1.2,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.00087,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,2.1,NA,LC50,,A,24,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.87,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Pimephales promelas,1,NA,LC50,,A,96,FISH
115866,Triphenyl phosphate,Oryzias latipes,0.0001341,NA,NOEC,,C,2400,FISH
115866,Triphenyl phosphate,Oryzias latipes,0.0002991,NA,NOEC,,C,2400,FISH
115866,Triphenyl phosphate,Oryzias latipes,0.025,NA,NOEC,,C,336,FISH
115866,Triphenyl phosphate,Oryzias latipes,0.125,NA,NOEC,,C,336,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.087,NA,NOEC,,C,720,FISH
115866,Triphenyl phosphate,Pimephales promelas,0.23,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Allorchestes compressa,2,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Cyprinus carpio,0.45,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,0.45,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,0.83,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,1.24,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,1.34,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,1.64,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,1.66,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Cyprinus carpio,2.25,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.095,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.132,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.271,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.297,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.226,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.246,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.251,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.212,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.107,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.141,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.17,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.181,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.191,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.204,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.344,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.469,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Poecilia reticulata,3.25,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus oregonensis,3.498,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus oregonensis,2.95,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Ptychocheilus oregonensis,3.5,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus oregonensis,3.65,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Ptychocheilus oregonensis,3.69,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Paracalanus parvus,1.38,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Scutellidium sp,1.09,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Acartia simplex,1.86,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Oreochromis niloticus,2.73,NA,NOEL,,C,336,FISH
7646857,Zinc chloride,Oreochromis niloticus,2.73,NA,NOEC,,C,336,FISH
7646857,Zinc chloride,Daphnia magna,0.06791,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,0.0679,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Daphnia magna,0.126,NA,LC50,,A,72,INVERT
7646857,Zinc chloride,Daphnia magna,0.42,NA,LC50,,A,60,INVERT
7646857,Zinc chloride,Daphnia magna,0.799,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,0.861,NA,LC50,,A,36,INVERT
7646857,Zinc chloride,Perna indica,1.4802,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Heteropneustes fossilis,270,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Nitocra spinipes,1.45,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Nitocra spinipes,0.85,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Pimephales promelas,6.09,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,7.45,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Carassius auratus,1000,NA,NOEC,,C,7680,FISH
7646857,Zinc chloride,Carassius auratus,2500,NA,NOEC,,C,3120,FISH
7646857,Zinc chloride,Carassius auratus,2500,NA,NOEC,,C,5520,FISH
7646857,Zinc chloride,Carassius auratus,2500,NA,NOEC,,C,11040,FISH
7646857,Zinc chloride,Daphnia magna,0.1,NA,EC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,0.28,NA,EC50,,A,48,INVERT
7646857,Zinc chloride,Chlamydomonas acidophila,158,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Carassius auratus,2.54,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.12,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.12,NA,LC50,,A,672,FISH
7646857,Zinc chloride,Pimephales promelas,5.96,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,6.09,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,6.14,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,8.49,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.12,NA,LC50,,A,672,FISH
7646857,Zinc chloride,Raphidocelis subcapitata,0.0447,NA,EC50,,A,96,ALGAE
7646857,Zinc chloride,Oncorhynchus mykiss,3.96,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,4.2,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,4.85,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,5.21,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,6.23,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,7.26,NA,LC50,,A,144,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.03,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,11.1,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.11,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.16,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.18,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.88,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,9.92,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,4.46,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,5.12,NA,LC50,,A,120,FISH
7646857,Zinc chloride,Daphnia magna,14,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Thymallus arcticus,0.112,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.169,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,0.727,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Xyrauchen texanus,2.92,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus lucius,3.34,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Gila elegans,5.35,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,0.315,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,0.112,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,0.142,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,0.727,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,0.166,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,0.168,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.169,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,0.82,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,1.58,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,1.65,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,1.81,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,2.17,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Thymallus arcticus,2.92,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus lucius,8.62,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Xyrauchen texanus,2.92,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Ptychocheilus lucius,3.34,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Gila elegans,5.35,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Gila elegans,8.01,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Philodina acuticornis,1.3,NA,EC50,,A,48,INVERT
7646857,Zinc chloride,Philodina acuticornis,1.3,NA,EC50,,A,96,INVERT
7646857,Zinc chloride,Philodina acuticornis,1.5,NA,EC50,,A,96,INVERT
7646857,Zinc chloride,Philodina acuticornis,2.4,NA,EC50,,A,48,INVERT
7646857,Zinc chloride,Philodina acuticornis,3,NA,EC50,,A,48,INVERT
7646857,Zinc chloride,Philodina acuticornis,3.7,NA,EC50,,A,24,INVERT
7646857,Zinc chloride,Philodina acuticornis,4.2,NA,EC50,,A,24,INVERT
7646857,Zinc chloride,Fundulus heteroclitus,96.5,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Palaemonetes pugio,11.3,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Daphnia magna,11.6,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Daphnia magna,7.7,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Daphnia magna,8.7,NA,LC50,,A,72,INVERT
7646857,Zinc chloride,Daphnia magna,9.8,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Danio rerio,25,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,3.287978102,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,8.02,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Physa heterostropha,0.695413546,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Lepomis macrochirus,6.91,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,4.2,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,9.6,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Danio rerio,105,NA,LC50,,A,48,FISH
7646857,Zinc chloride,Danio rerio,28,NA,LC50,,A,48,FISH
7646857,Zinc chloride,Lepomis macrochirus,7.5,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,4.2,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,10.1,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,7.2,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,6.91,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Lepomis macrochirus,7.45,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Crassostrea virginica,0.31,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Mercenaria mercenaria,0.166,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Daphnia magna,6.3,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,6.57,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,6.87,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,7.4,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,8.23,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,8.29,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,9.65,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Pimephales promelas,0.188,NA,EC50,,A,96,FISH
7646857,Zinc chloride,Ceriodaphnia dubia,0.163,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Pimephales promelas,0.191,NA,EC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,0.387,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,0.55,NA,EC50,,A,96,FISH
7646857,Zinc chloride,Pimephales promelas,0.55,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,0.182,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus nerka,0.749,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.093,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus tshawytscha,0.097,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Daphnia magna,0.334,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Oncorhynchus nerka,0.447,NA,LC50,,A,115.2,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.136,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.093,NA,LC50,,A,199.2,FISH
7646857,Zinc chloride,Oncorhynchus tshawytscha,0.701,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus tshawytscha,0.463,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.815,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus kisutch,0.2,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Daphnia magna,0.525,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,0.655,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Oncorhynchus kisutch,0.905,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.75,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Raphidocelis subcapitata,0.0315,NA,IC25,,C,96,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.113,NA,IC25,,C,24,ALGAE
7646857,Zinc chloride,Chlorella vulgaris,0.034,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.039,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.138,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Chlorella vulgaris,0.153,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0115,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0122,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0143,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0146,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0147,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0149,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0172,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0179,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0189,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0195,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0215,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0262,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0267,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0285,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.036,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0364,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0375,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0394,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0421,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0425,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0665,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.0671,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.136,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.174,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Raphidocelis subcapitata,0.334,NA,EC50,,A,72,ALGAE
7646857,Zinc chloride,Brachionus calyciflorus,1.32,NA,LC50,,A,24,INVERT
7646857,Zinc chloride,Penaeus duorarum,1.05,NA,LC50,,A,96,INVERT
7646857,Zinc chloride,Oncorhynchus mykiss,0.066,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.066,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.097,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.097,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.671,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.501,NA,LC50,,A,168,FISH
7646857,Zinc chloride,Channa punctatus,80,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Channa punctata,80,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.256,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.13,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.0903,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.283,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.0315,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.0454,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.048,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.0789,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.214,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.0951,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.61,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.151,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.153,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.157,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.159,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.159,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.165,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.166,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.169,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.171,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.194,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.209,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.401,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.441,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.483,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.548,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.73,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.786,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.904,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.974,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,0.974,NA,NOEC,,C,720,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.17,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.47,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,1.51,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,2.28,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Oncorhynchus mykiss,2.56,NA,LC50,,A,96,FISH
7646857,Zinc chloride,Daphnia magna,0.8,NA,LC50,,A,48,INVERT
7646857,Zinc chloride,Daphnia magna,2.3,NA,LC50,,A,24,INVERT
